,elo1_pre,elo2_pre,elo_prob1,rating1_pre,rating2_pre,pitcher1_rgs,pitcher2_rgs,rating_prob1,score1,score2
335,1444.8331277882999,1504.8162446150197,0.4484004906456725,1443.02497062904,1513.5251650080802,42.537897926833,52.598086607810295,0.367261390941779,2.0,8.0
336,1455.23460424109,1482.22961697251,0.4956899369671637,1455.0085587863598,1507.6110156464001,47.9560053856606,48.062353491722796,0.479510396189177,3.0,2.0
337,1487.76475508729,1503.42889742653,0.5119939621733172,1486.7291366518698,1489.0576544695998,47.6677335886882,47.7128998526881,0.5335901498265311,8.0,10.0
338,1556.9999184991,1466.82077217704,0.6586464159322373,1553.9206205617902,1465.13295878709,54.45954721152639,48.79948085949061,0.642875767366031,5.0,4.0
339,1512.77472061307,1508.4726772956699,0.5406400623395595,1521.0343856095099,1508.24824960404,63.4716812280565,59.07121445945229,0.5628425688079599,14.0,1.0
340,1540.32599880502,1528.3693919852801,0.5515617643996076,1537.94005989275,1524.57459200574,44.696126190097196,54.51506748586821,0.485161472777518,10.0,3.0
341,1463.38237689568,1551.5416674377802,0.4087027905752272,1429.94746975785,1561.08184079586,47.4,54.7186389380546,0.32986121996028,5.0,1.0
342,1537.35950567147,1502.1950520294001,0.5843309125253284,1540.48637751522,1507.7470475891198,62.8983547266172,49.682635055882905,0.5939232725767211,4.0,1.0
343,1556.70281183923,1474.08807117061,0.6487897782770286,1565.47178054605,1489.7734635873,52.98341786767939,43.4078443889629,0.6553709297247479,6.0,7.0
344,1494.9196301263098,1494.63939705631,0.5348852918531104,1468.3563545806198,1497.72714314578,48.2414942151883,49.8541825383052,0.47482099947262896,4.0,3.0
345,1475.7602805588199,1462.87665171034,0.5528813027837804,1448.9705865468802,1462.2354776309699,48.901795460410995,46.858301960007296,0.529852726796327,5.0,3.0
346,1591.25728971986,1473.0023907531602,0.6939996104947286,1601.5575271168302,1479.77042726986,53.471402962206,53.983219931575206,0.667052284754345,2.0,5.0
347,1528.8310364122399,1522.8019449074802,0.5431080471635706,1517.0076453413199,1525.9253183837802,47.3224259750066,46.9676617248219,0.496900946961043,5.0,1.0
348,1459.6953012672598,1555.2287430662,0.39848548527405503,1426.3486922474801,1564.6806183062301,48.1935444936621,63.0241719166023,0.27936545532592105,6.0,1.0
349,1486.42804461666,1504.76560789716,0.5081481800650209,1485.62426960824,1490.1625215132299,41.9010978709768,51.4739760815646,0.468298365849175,9.0,8.0
350,1510.37715055207,1510.87024735667,0.533777628093222,1519.30466493221,1509.97797028134,48.9775484944485,46.226361285125,0.547607190084514,5.0,1.0
351,1532.27953160197,1435.75030985051,0.6668166037155232,1546.49242198323,1444.75740059669,56.0242906621891,46.841907564989796,0.6775555042408999,4.0,3.0
